avg_temp
27.413
27.572
26.537
24.654
23.665
23.555
23.302
25.392
26.665
27.32
27.527
28.354
28.094
28.016
27.078
25.388
25.015
24.515
25.019
26.073
26.837
26.633
26.507
27.614
27.82
27.389
26.744
25.205
24.726
24.658
25.503
26.075
27.395
26.865
26.815
27.768
27.628
27.076
26.598
25.1
24.425
24.165
24.857
25.638
26.951
26.804
27.075
27.446
27.898
27.489
26.519
24.682
23.866
23.163
24.081
25.576
26.623
26.162
26.65
28.209
28.305
27.804
27.045
25.437
25.123
24.138
25.455
25.799
26.745
27.741
27.393
28.99
28.219
27.61
27.308
25.928
24.589
24.023
24.744
25.985
26.815
26.811
26.004
26.596
27.525
27.195
26.927
25.492
24.65
23.983
24.301
24.997
26.297
26.141
27.54
28.409
28.473
28.175
27.043
25.634
24.59
24.461
25.148
25.995
26.603
27.202
27.305
28.618
28.988
27.899
26.831
26.021
24.927
24.766
25.625
26.257
26.955
27.065
26.632
28.531
28.862
28.005
26.659
25.48
24.077
23.556
25.357
25.768
26.953
26.227
26.709
28.042
27.796
27.334
26.186
25.378
24.024
23.463
24.699
25.817
26.455
26.868
26.641
27.706
27.807
27.869
27.56
25.799
24.947
24.536
25.081
26.263
27.201
27.272
27.281
27.933
28.512
27.967
27.193
25.786
24.498
24.268
25.251
25.911
27.102
26.483
26.73
27.981
28.476
27.907
27.001
25.236
24.383
23.543
24.67
25.545
26.898
26.633
26.54
27.923
28.255
27.531
27.1
25.892
24.869
24.633
24.897
25.839
26.433
26.541
26.174
27.51
28.391
27.428
26.615
25.121
24.343
24.062
24.642
25.987
26.648
26.851
27.016
27.935
28.382
27.988
27.263
25.616
24.803
24.141
25.064
25.917
26.754
27.193
26.773
27.527
28.344
27.83
26.896
25.454
24.878
23.734
24.253
25.266
26.686
26.704
26.944
27.118
27.983
27.914
26.69
25.618
24.783
24.058
25.288
25.524
26.771
27.206
27.009
27.921
28.267
27.851
26.842
25.432
24.784
23.763
24.732
25.626
26.526
26.601
26.987
27.454
27.882
27.817
26.784
25.143
24.561
23.793
24.787
25.786
27.08
26.859
26.616
27.762
27.787
27.007
26.546
24.996
23.808
23.765
24.816
25.443
26.735
26.852
26.799
27.859
27.398
27.077
26.682
25.243
24.391
24.036
24.744
25.572
26.54
25.993
26.435
27.35
27.379
27.385
26.465
24.932
23.825
23.477
24.885
25.638
26.579
26.392
26.022
27.833
28.108
27.634
26.86
25.596
24.387
24.423
25.102
25.49
26.812
27.054
27.684
28.108
28.449
27.694
26.71
24.7
23.463
23.655
24.742
25.877
26.768
26.387
27.006
27.983
28.104
27.72
26.768
25.787
24.619
24.17
24.977
26.007
26.908
26.589
26.815
28.24
27.764
27.057
27.003
25.473
24.706
24.444
25.295
25.87
26.999
26.7
26.932
27.983
28.589
27.249
27.273
25.496
24.429
23.586
24.559
25.96
26.672
26.305
27.277
28.111
27.768
27.326
26.659
24.912
24.805
23.948
24.765
25.754
26.434
26.462
26.995
27.826
27.952
27.572
26.976
25.79
24.864
25.217
25.905
25.839
26.91
26.777
26.551
28.374
28.338
27.461
26.394
25.125
24.257
23.84
24.365
24.965
26.03
25.82
26.098
27.218
27.97
27.068
26.634
25.138
24.164
24.103
24.645
25.672
26.796
26.185
26.77
27.935
28.328
27.449
27.206
25.493
25.316
24.466
24.717
25.901
26.937
26.853
26.344
28.053
27.84
27.39
26.973
25.25
24.112
23.69
24.508
25.363
26.761
26.33
26.308
27.591
27.704
27.171
26.676
25.383
25.069
25.116
25.173
26.008
26.527
26.729
27.069
28.625
28.602
28.115
27.5
25.665
24.613
24.368
24.821
25.513
26.616
27.042
27.183
28.436
28.4
27.9
26.901
25.86
24.608
24.396
24.978
26.183
26.677
26.61
26.67
27.822
27.911
27.507
26.915
25.272
24.674
23.873
24.567
25.625
26.592
25.828
26.851
27.779
27.75
27.206
26.765
25.485
24.735
23.895
24.805
26.117
27.051
26.954
27.437
29.019
28.821
28.215
27.401
25.746
25.203
24.806
25.161
26.095
27.192
26.544
26.382
27.959
28.023
27.541
26.809
25.542
24.667
24.719
24.64
25.611
26.628
26.025
26.5
27.84
28.012
27.262
26.773
25.604
24.647
23.942
24.586
25.455
26.545
26.255
26.57
27.329
27.908
27.265
26.339
24.726
24.194
23.839
24.566
24.919
26.073
26.375
26.838
28.267
28.584
28.219
27.144
25.468
24.629
24.016
25.04
25.875
26.863
25.86
27.416
28.134
27.741
27.08
26.694
25.018
23.946
24.22
24.847
25.579
26.578
26.69
27.582
28.378
28.736
28.065
26.81
25.596
24.935
24.97
25.437
26.196
26.906
26.377
27.409
28.192
28.303
28.284
26.709
25.913
24.707
24.806
25.249
25.839
26.493
25.745
26.387
28.083
28.129
27.907
26.606
26.039
24.129
24.358
24.999
26.141
27.048
27.279
26.79
28.3
27.744
27.593
26.479
25.3
24.272
23.71
24.858
25.789
26.637
26.583
26.041
28.671
29.355
28.625
27.408
25.296
24.597
24.612
25.135
26.362
27.129
26.724
27.405
28.495
28.547
27.816
27.07
25.97
24.819
25.01
25.12
25.932
27.175
26.262
26.884
27.964
28.18
27.828
26.839
25.546
24.482
24.579
24.676
25.99
26.856
25.729
26.593
28.177
27.991
28.157
27.41
25.813
24.515
24.327
24.994
25.35
26.593
26.325
27.718
28.385
28.798
29.345
28.127
26.156
25.774
25.662
25.927
26.477
27.709
27.056
27.014
29.052
28.741
28.261
27.726
26.057
25.116
24.59
25.302
26.427
27.034
26.084
26.607
28.55
28.145
28.095
27.506
25.985
25.284
24.729
24.781
25.772
27.544
26.798
27.407
28.259
28.783
27.946
27.017
25.968
24.304
24.456
25.024
26.087
27.08
26.86
27.266
28.353
28.614
27.305
26.855
26.53
25.253
24.474
25.215
25.11
26.629
26.607
26.631
28.489
28.551
27.936
27.14
25.433
24.16
24.012
24.824
25.883
26.316
26.996
26.586
28.372
27.674
27.815
27.608
25.778
24.659
24.358
25.326
26.359
27.21
26.996
27.014
28.687
28.571
28.017
27.052
25.696
24.603
24.459
25.055
25.702
26.986
26.96
26.993
29.053
28.429
28.284
27.716
26.313
25.357
25.08
25.335
25.957
27.181
26.8
27.323
28.396
28.512
28.012
27.533
25.906
24.867
24.672
24.803
25.601
26.866
26.509
27.178
28.148
28.313
27.086
26.749
25.461
24.522
24.483
25.611
26.534
27.162
27.232
27.59
29.477
29.923
29.131
27.856
26.34
25.154
24.471
25.253
26.277
27.449
27.039
27.457
27.889
28.48
27.873
27.446
26.361
25.385
24.933
24.841
25.539
26.901
27.25
27.293
27.685
29.061
28.162
27.547
25.812
24.87
24.884
25.405
26.074
27.315
26.929
26.92
28.234
28.706
27.702
27.653
25.94
24.841
24.28
24.797
26.278
27.374
27.598
27.192
28.796
28.564
28.508
27.721
25.972
25.054
24.58
25.26
26.076
27.282
27.087
27.59
28.863
28.98
28.169
27.91
25.993
25.221
24.88
25.737
26.694
27.479
27.092
27.728
28.705
29.288
28.152
27.302
25.712
24.968
24.656
25.81
26.438
27.164
27.909
26.715
29.405
29.246
28.508
27.416
25.772
24.997
24.443
25.804
26.47
27.569
27.374
27.596
28.352
28.431
28.708
27.009
26.588
25.483
25.114
25.408
26.396
27.375
27.397
27.12
28.986
29.106
28.334
27.702
26.134
25.417
25.004
25.606
26.074
27.232
27.367
26.061
28.773
28.819
28.156
27.366
26.276
25.652
25.219
25.557
26.681
27.302
27.472
26.912
28.224
28.805
28.001
27.766
26.655
25.437
24.945
25.568
26.354
27.497
27.62
28.27
29.262
29.596
29.068
28.258
26.683
25.589
25.4
25.71
26.397
27.446
27.666
27.36
28.295
28.922
28.754
27.809
26.427
25.302
24.824
25.405
26.388
27.531
27.194
27.317
27.697
28.887
28.025
27.056
26.101
24.989
24.657
25.793
26.511
27.386
26.777
27.751
29.021
29.129
28.626
27.652
26.157
24.951
24.541

15.986
18.345
18.632
18.154
17.48
17.183
16.449
16.358
16.184
15.616
15.126

































































































17.338
17.918
19.114
19.092


15.992
15.727
15.868
16.286
15.928
15.965
















































16.434
17.658
17.939
18.519
18.734
17.54
16.379
15.974
16.38
16.383
16.05
15.26




























































































































18.057
17.293
16.258
16.061
16.27
16.123
14.913
15.528
16.554
17.53
18.24
18.773
18.192
17.244
16.184
15.931
16.355
16.211
15.689
15.067
16.829
18.052
19.133
19.034
18.978
17.585
16.909
16.718
16.99
16.87
16.455
15.742
16.705
18.292
19.878
19.586
18.676
18.024
16.958
17.045
17.075
16.578
16.769
16.214













17.445
18.444
18.556
18.771
17.685
16.466
16.206
17.5
16.563
15.957
16.45
16.688
18.115
19.612
19.736
18.993
17.306
16.716

17.217
17.026
16.134
16.192
17.582
18.375
18.828
18.904
18.853
17.105
15.62
16.205
17.105
16.267
15.45
15.618
16.601
17.292
18.968
18.828
18.305
17.462
15.056
15.976
16.808
16.545
15.36
15.925
16.441
17.28
18.28
18.466
17.693
16.843
16.178
16.159
17.063
15.731
15.222
16.041
16.504
17.784
18.199
19.138
18.408
16.972
15.952
16.448
16.647
16.641
15.618
16.29
16.849
17.371
18.553
18.541
18.353
17.451
16.708
16.356
16.539
16.697
15.63
15.997
16.191
17.104
18.196
18.771
18.69
17.11
15.823
15.791
17.042
16.138
15.125
15.862
16.214
17.311
18.144
18.842
18.105
17.06
16.586
16.283
16.27
15.931
15.701
15.318
16.849
18.442
19.107
19.226
19.117
17.452
16.792
16.521
17.073
16.507
15.544
15.778
16.391
18.601
18.93
19.709
18.936
17.669
16.2
15.521
16.998
16.879
16.375
16.224
16.818
17.537
18.733
18.783
18.67
17.507
16.306
16.462
17.381
16.283
15.669
16.037
16.105
17.963
18.477
19.04
18.906
18.072
15.836
15.487
16.522
16.504
15.567
16.113
16.108
17.248
18.531
18.44
18.058
17.316
16.513
16.178
16.906
16.134
16.004
16.671
16.499
17.977
18.272
17.94
18.509
17.608
16.136
15.49
17.691
16.443
15.433
15.805
17.141
17.401
19.093
18.449
18.876
18.083
15.947
16.451
16.197
16.437
15.735
16.053
17.076
17.911
18.869
19.186
18.924
18.173
17.081
15.568
16.604
15.4
16.019
15.418
16.513
17.607
19.24
19.204
19.032
18.455
17.095
16.316
17.062
16.002
16.3
16.326
18.086
17.898
19.461
19.732
19.999
18.181
17.017
16.715
16.819
17.13
15.966
16.5
16.967
17.497
18.541
18.869
18.082
17.472
16.566
17.204
18.075
16.83
16.593
16.539
17.019
18.153
19.11
19.492
18.353
17.619
15.851
16.312
17.168
16.092
16.299
16.269
17.764
18.106
19.039
18.921
18.97
17.887
17.179
16.167
17.474
16.512
16.289
17.027
16.611
18.535
18.575
17.755
18.63
17.184
16.929
17.56
17.01
16.224
15.846
15.837
17.471
18.157
18.706
18.997
18.337
17.004
16.507
16.409
16.488
16.289
15.472
15.813
16.039
17.701
18.59
18.557
18.483
17.458
16.642
17.001
17.515
16.384
15.909
16.124
16.726
17.029
18.316
17.797
18.522
17.487
16.622
16.593
16.703
16.846
16.76
16.851
16.962
18.58
18.002
17.994
19.332
17.952
16.146
16.498
16.915
16.279
15.486
15.22
16.442
18.022
18.757
18.033
18.61
17.472
16.087
15.904
16.612
16.104
15.408
14.528
16.366
16.689
18.975
18.886
20.028
17.837
16.038
15.856
17.213
17.918
15.175
14.984
15.997
18.34
17.976
16.794
18.27
16.351
15.99
16.32
16.614
16.237
15.725
16.304
16.821
17.946
18.663
19.106
19.472
18.036
17.236
16.732
16.716
16.646
16.531
17.045
17.556
17.87
19.02
18.614
18.808
17.963
16.503
16.688
17.028
16.982
16.425
16.723
16.928
16.988
18.181
18.672
19.138
17.504
15.933
15.908
16.228
16.697
15.913
16.493
16.707
17.439
17.146
18.32
18.15
17.494
16.21
16.169
16.659
16.535
15.898
15.699
17.823
18.247
19.061
19.593
19.466
18.405
17.027
16.779
17.634
16.612
16.413
16.746
17.643
18.208
18.909
19.637
19.717
17.816
16.914
16.939
17.768
17.645
16.866
16.338
17.009
18.053
18.213
19.351
18.835
17.803
15.082
15.933
16.672
15.75
15.377
15.805
16.635
17.074
17.695
18.269
17.399
17.045
15.567
16.121
16.912
16.023
15.666
15.619
16.105
17.38
18.55
18.148
18.596
16.984
15.844
15.893
16.457
16.205
16.475
16.702
18.489
19.049
19.039
19.528
19.051
17.946
16.045
17.003
17.384
17.138
17.087
16.408
17.548
18.233
18.87
18.801
17.962
17.511
16.573
16.509
17.048
16.389
16.132
16.417
17.138
17.515
18.301
19.058
19.376
17.751
15.924
16.241
17.148
15.927
15.874
16.367
17.088
17.736
18.12
19.319
18.387
17.624
15.797
15.623
16.624
15.845
15.884
15.8
17.728
17.767
18.599
17.592
17.981
16.976
15.946
15.713
16.236
16.129
16.267
16.416
18.145
17.941
19.269
18.587
18.835
17.71
16.058
16.333
16.676
17.023
15.852
16.099
16.287
17.238
17.609
19.199
19.342
18.125
16.964
16.443
17.091
16.585
16.045
15.885
17.269
18.493
18.791
18.978
18.642
17.778
16.499
16.294
17.246
16.909
15.951
16.126
17.238
17.939
18.323
18.463
18.939
17.538
16.222
16.455
16.983
16.963
16.291
17.296
18.315
18.554
18.602
18.639
17.872
17.279
15.712
16.335
17.307
16.469
16.422
15.816
17.547
18.931
19.097
19.208
18.382
17.571
16.034
16.393
16.465
16.476
16.125
16.299
16.9
18.143
18.65
18.512
19.684
17.317
16.622
16.69
17.484
17.066
16.188
16.933
17.847
19.534
19.317
19.738
19.351
18.158
16.732
16.632
16.526
17.024
16.985
16.02
16.979
17.404
18.188
19.247
18.727
17.638
15.874
16.038
16.926
16.395
16.309
16.524
18.119
18.792
19.318
19.759
19.737
18.272
16.653
16.074
16.981
16.202
15.821
16.149
16.282
17.559
18.534
19.388
18.478
17.428
16.516
16.366
17.737
16.814
16.618
16.824
18.009
18.144
19.443
19.678
18.258
17.809
16.638
16.605
16.832
16.125
16.852
16.986
17.271
18.163
19.083
19.123
19.482
17.99
16.321
15.802
16.47
16.315
16.01
16.324
17.049
18.778
18.628
18.889
18.603
18.148
16.586
16.23
17.399
16.784
16.455
16.708
18.036
19.011
19.102
19.964
19.5
17.916
15.886
15.637
16.536
16.361
15.906
16.484
17.669
18.575
19.248
18.803
18.716
17.761
16.698
16.755
16.897
16.812
16.507
17.337
17.635
18.806
18.182
19.531
18.636
18.222
16.932
16.968
17.204
17.406
17.119
17.53
17.371
19.068
19.461
19.996
19.436
18.162
16.891
17.348
17.386
17.409
16.976
16.654
17.937
19.297
19.558
19.575
18.672
18.089
16.249
16.644
17.324
16.717
16.971
16.478
17.643
17.891
18.854
19.215
18.888
17.893
16.351
16.365
17.156
16.24
16.577
16.928
17.765
18.756
18.987
19.392
19.033
17.977
16.131
16.704
16.775
16.864
16.796
16.876
18.071
18.215
19.568
20.13
18.421
17.676
16.686
16.494
17.476
16.53
16.515
16.497
17.68
19.243
19.121
18.769
19.262
17.195
16.364
16.215
17.2
17.103
16.846
17.132
17.944
18.65
19.047
18.459
18.75
18.425
16.715
16.656
17.188
17.11
17.46
17.096
18.17
18.834
19.137
19.157
19.223
16.227
15.902
15.889
16.804
16.091
15.743
16.377
17.462
17.957
19.635
19.342
18.987
16.971
15.711
16.045
16.404
16.897
16.424
15.668
17.031
17.934
19.661
18.983
19.045
17.039
15.518
15.595
16.404
16.229
15.599
15.924
17.438
18.42
18.994
18.423
18.832
17.734
15.936
16.055
16.073
17.079
17.182
16.6
18.351
19.285
20.144
18.433
19.684
17.613
15.759
15.777
16.972
16.752
17.295
17.389
18.081
18.668
19.59
18.784
19.182
18.015
15.727
16.248
17.606
17.044
17.527
17.069
17.475
19.1
19.498
19.629
19.228
17.505
15.438
15.8
17.137
16.171
16.717
16.439
17.036
17.746
19.495
18.983
19.492
17.788
16.399
15.864
17.153
16.962
16.988
16.753
16.325
18.044
19.882
18.614
18.892
17.223
15.611
16.22
16.549
16.374
15.523
16.339
17.076
17.438
17.867
18.316
18.469
17.469
16.292
16.442
17.464
17.502
17.572
17.145
17.916
17.977
19.916
19.775
19.948
17.765
16.17
16.387
17.177
17.081
16.856
17.084
17.82
18.492
19.113
20.143
19.885
18.157
16.342
16.021
16.986
17.142
16.766
16.467
16.669
18.185
18.836
19.223
18.855
17.557
16.29
16.399
16.893
16.517
16.716
17.003
17.525
18.204
18.979
18.794
19.568
17.529
15.824
15.824
16.46
16.328
16.527
16.074
16.364
17.476
18.587
19.454
19.174
17.676
16.431
16.104
16.786
16.293
16.853
17.431
16.997
18.652
19.511
18.534
18.878
17.71
16.523
16.792
17.252
17.345
17.406
16.757
17.792
19.273
20.3
19.065
18.647
17.389
16.256
16.108
16.695
16.307
16.159
15.485
16.712
17.576
18.997
18.618
19.494
18.324
16.886
16.625
17.171
16.711
16.778
16.437
17.311
18.019
18.659
18.795
19.348
17.837
17.307
16.7
17.013
17.048
16.426
15.769
16.146
18.521
19.3
18.781
18.489
17.728
16.187
15.925
16.882
16.341
16.568
14.98
16.707
16.831
18.06
18.061
18.812
17.499
16.476
16.587
17.051
17.045
16.382
16.507
17.634
17.394
18.677
19.062
19.193
17.814
16.837
16.674
17.436
17.234
16.905
16.827
17.53
18.792
18.718
19.497
19.796
18.572
17.021
16.142
17.05
17.152
15.79
15.504
16.716
17.971
18.858
19.246
18.602
17.607
16.683
16.44
16.895
16.651
15.926
15.094
16.942
17.293
18.818
18.604
18.757
17.764
17.187
17.044
17.253
17.28
16.984
17.015
17.866
19.398
20.826
20.987
19.021
18.159
17
16.606
17.145
16.55
16.37
15.183
16.92
18.351
18.014
19.501
18.48
17.464
16.406
16.754
16.603
16.899
15.402
15.699
16.592
18.014
19.605
19.112
19.166
17.505
16.456
16.375
16.805
16.411
15.876
15.585
16.568
18.52
19.175
18.715
18.217
17.621
16.802
16.618
17.238
17.466
16.475
16.599
17.163
17.672
18.964
19.393
18.967
17.771
16.946
16.969
17.218
17.444
16.344
16.208
16.756
18.226
19.15
19.545
18.853
17.997
16.57
17.026
16.899
16.839
15.966
16.713
16.892
18.234
19.235
19.343
19.123
18.112
16.98
17.188
17.3
17.255
16.516
16.95
17.779
18.825
19.934
19.87
19.351
18.195
17.059
17.182
17.741
17.176
16.907
16.295
17.774
18.679
19.104
19.045
19.298
18.604
16.928
17.042
17.127
16.89
16.502
16.172
17.6
18.52
19.16
18.928
19.162
18.169
17.011
16.807
17.38
16.637
16.957
16.926
16.887
18.877
20.145
19.708
19.632
18.414
17.674
17.318
17.552
16.919
16.723
16.083
16.563
17.574
19.725
20.491
19.166
17.62
16.809
17.143
17.035
16.868
17.22
16.474
17.228
17.928
19.667
18.698
18.317
17.681
16.517
16.563
17.07
16.759
16.611
16.856
17.005
18.891
18.993
18.819
19.608
17.339
16.671
16.785
16.929
17.082
17.204
16.849
17.396
18.768
19.03
19.226
18.971
17.836
17.779
17.447
17.955
17.892
17.343
17.822
18.202
19.583
20.432
20.138
19.867
18.075
16.693
17.046
17.247
17.191
15.857
15.655
16.421
17.594
18.847
18.047
18.118
17.343
16.728
17.107
16.96
17.181
16.617
17.056
17.494
18.422
18.944
18.938
19.476
18.016
17.045
17.275
17.501
17.237
17.303
16.579
18.398
18.842
19.631
19.316
19.46
18.021
16.673
16.847
17.428
16.879
16.751
16.85
17.19
17.911
20.047
20.044
19.817
18.018
16.856
16.523
16.659
16.794
16.544
16.103
17.309
17.651
19.413
18.976
18.626
17.117
16.165
16.66
16.859
16.881
17.079
16.229
17.582
18.771
19.727
19.819
19.033
17.986
16.027
16.568
16.857
16.68
16.797
16.529
16.869
18.96
19.32
19.393
19.407
18.17
16.392
17.19
17.183
17.549
17.507
18.033
18.43
19.621
19.645
19.456
18.856
17.236
16.541
16.662
17.218
16.995
17.102
17.047
17.804
18.813
20.005
19.101
19.16
17.862
16.831
17.227
17.912
17.219
16.941
17.02
18.433
19.196
19.538
21.156
19.964
18.914
17.113
17.046
17.296
17.054
16.671
16.552
18.105
20.043
19.78
20.504
19.61
18.359
15.956
15.768
16.885
16.299
16.393
16.587
17.391
19.183
20.23
20.398
19.977
18.254
17.109
16.944
17.542
17.113
17.741
17.013
17.454
18.864
20.043
20.233
19.908
17.978
17.011
17.152
17.867
18.047
17.306
17.694
17.901
19.471
20.193
20.097
20.234
18.084
17.518
17.171
17.405
17.324
17.964
18.275
18.201
19.21
20.453
20.27
20.409
18.428
16.861
17.15
17.298
17.137
17.431
17.003
18.983
18.986
19.813
19.634
20.015
18.148
17.109
17.317
17.468
16.956
17.235
17.849
17.94
19.785
20.685
20.464
19.366
17.923
16.991
17.563
17.797
17.419
16.955
16.866
18.526
20.512
20.482
19.595
19.648
18.222
16.926
16.963
17.374
17.799
17.793
17.285
18.484
18.959
20.045
19.619
19.805
17.998
17.002
16.905
17.192
17.108
17.502
17.092
18.773
19.493
19.735
19.704
19.459
17.899
16.853
16.96
17.736
17.46
16.95
16.958
17.963
19.824
20.189
20.335
20.283
19.222
17.484
17.513
18.187
17.788
18.098
18.298
18.39
18.931
20.102
19.876
19.646
18.397
16.91
17.037
17.551
18.088
17.571
17.08
17.708
19.619
20.153
21.223
19.884
18.805
17.983
17.571
17.822
17.158
17.869
17.486
16.62
18.851
18.337
19.228
19.411
20.427
18.303
18.927
18.038
17.846
17.587
17.808
18.852
20.047
21.18
20.57
19.774
18.736
18.148
19.005

19.649
21.632
24.953
30.297
33.223
32.129
28.651
27.958
27.953
27.285
23.92
18.561


25.49
29.465
32.426
32.553
28.604
27.886
28.048
26.889
22.892
20.278
19.869
21.887
27.112


32.011
29.727
28.346
27.901
27.031
24.455
19.837
19.234
20.334
25.71
31.135
33.383
32.609
29.077
27.938
28.125
27.819
24.007
20.021
19.64
22.257
25.565
31.534
32.514
32.001
28.305
27.323
26.929
27.542
24.283
20.837
20.017
21.304
27.775


31.351
29.121
27.201
27.577
27.213
24.216
21.528
20.535
22.147
27.494
30.849
32.345
33.111
29.572
27.845
28.53
27.782
23.939
19.971
18.037
20.618
25.958
31.401
33.496
32.352
29.666
29.065
28.665
27.513
24.439
19.991
19.881
21.393
25.839
32.254
33.846
32.612
30.436
28.063
28.454
27.342
25.321
19.669
19.761
21.439
26.657
30.157
33.18
32.649
28.907
28.56
27.929
25.967
23.513
21.269
19.702
21.519
25.726
30.465
33.192
30.812
28.727
28.193
28.77
26.883
24.034
20.874
18.445
21.416


31.055
32.19
29.279
27.708
28.481
26.836
24.087
21.5




























































16.792
20.915
23.905
30.955
33.739
31.138
28.719
26.616
27.864
26.4
24.942
19.029
17.984
21.064
24.876
29.557

31.618
27.127
26.57
26.568
25.654
24.837
21.967
18.574
21.592
24.879
30.206
32.262
29.289
28.275
26.857
27.126
25.24
22.573
18.522
19.099
18.656
24.87
29.427
32.624
30.632
26.727
26.131
26.051
24.289
22.68
18.993
18.439
21.72
25.569
30.113
31.448
29.809
27.227
27.089
25.075
24.849
23.037
18.356
18.631
20.247
26.226
31.36
33.265
31.968
27.287
26.211
26.292
25.113
23.317
19.49
17.305
20.274
24.308
29.16
31.799
31.004
27.618
26.406
26.76
26.759
23.704
19.214
17.422
20.31
25.332
30.928
32.474
31.139
27.727
25.89
26.943
25.919
23.118
19.063
19.983
22.36
26.519
29.565
32.846
31.087
27.761
26.906
26.123
26.369
24.157
20.089
19.905
23.061
28.304
30.29
32.53
31.202
28.49
26.482
26.484
25.732
23.003
18.942
19.266
21.411
26.131
30.463
32.517
32.17
28.631
26.567
25.907
26.098
23.042
20.182
19.839
21.688
26.406
30.559
32.728
32.005
29.722
27.184
27.702
26.013
24.259
22.008
20.035
21.963
26.329
31.077
32.648
31.963
28.61
26.655
26.895
26.305
24.731
20.257
19.527
20.66
26.385
30.83
33.634
31.144
28.935
26.469
26.937
26.743
24.803
21.827
20.546
22.308
26.91
31.323
32.891
31.74
29.09
27.071
26.662
26.476
24.716
20.099
18.478
21.087
26.44
30.378
32.778
32.429
28.98
27.035
25.869
26.636
24.516
20.545
19.36
20.611
26.03
30.044
32.989
31.449
28.591
26.887
26.543
26.935
23.494
20.011
19.648
22.317
25.689
30.628
31.246
31.329
29.205
26.765
26.462
26.342
25.42
21.353
19.145
21.485
26.135
29.743
32.989
31.87
28.037
26.159
25.974
25.988
22.952
19.621
18.712
20.655
